"","Artistic","Conventional","Enterprising","Investigative","Realistic","Social","income","X5","title"
"1086","11","61","17","78","95","17","$22.14 hourly, $46,040 annual","https://www.onetonline.org/link/details/19-4099.03","19-4099.03 - Remote Sensing Technicians"
"1087","28","39","45","100","67","6","$47.80 hourly, $99,430 annual","https://www.onetonline.org/link/details/19-2032.00","19-2032.00 - Materials Scientists"
"1088","22","72","6","89","78","6","$23.87 hourly, $49,660 annual","https://www.onetonline.org/link/details/15-2091.00","15-2091.00 - Mathematical Technicians"
"1089","50","61","11","100","11","0","$50.87 hourly, $105,810 annual","https://www.onetonline.org/link/details/15-2021.00","15-2021.00 - Mathematicians"
"1090","6","33","17","100","61","11","$32.14 hourly, $66,850 annual","https://www.onetonline.org/link/details/19-1022.00","19-1022.00 - Microbiologists"
"1091","61","33","0","100","72","6","$35.96 hourly, $74,790 annual","https://www.onetonline.org/link/details/19-1029.02","19-1029.02 - Molecular and Cellular Biologists"
"1092","56","11","45","45","61","100","$29.72 hourly, $61,810 annual","https://www.onetonline.org/link/details/19-1031.03","19-1031.03 - Park Naturalists"
"1093","22","39","11","83","89","0","$46.19 hourly, $96,070 annual","https://www.onetonline.org/link/details/19-2099.01","19-2099.01 - Remote Sensing Scientists and Technologists"
"1094","39","33","17","100","50","0","$55.71 hourly, $115,870 annual","https://www.onetonline.org/link/details/19-2012.00","19-2012.00 - Physicists"
"1095","72","17","22","100","11","56","$54.95 hourly, $114,290 annual","https://www.onetonline.org/link/details/19-3094.00","19-3094.00 - Political Scientists"
"1096","11","61","28","78","83","0","$22.14 hourly, $46,040 annual","https://www.onetonline.org/link/details/19-4099.02","19-4099.02 - Precision Agriculture Technicians"
"1097","6","89","28","72","61","0","$22.14 hourly, $46,040 annual","https://www.onetonline.org/link/details/19-4099.01","19-4099.01 - Quality Control Analysts"
"1098","6","45","61","83","83","11","$29.72 hourly, $61,810 annual","https://www.onetonline.org/link/details/19-1031.02","19-1031.02 - Range Managers"
"1099","22","39","11","83","89","0","$46.19 hourly, $96,070 annual","https://www.onetonline.org/link/details/19-2099.01","19-2099.01 - Remote Sensing Scientists and Technologists"
"1100","11","61","17","78","95","17","$22.14 hourly, $46,040 annual","https://www.onetonline.org/link/details/19-4099.03","19-4099.03 - Remote Sensing Technicians"
"1101","22","89","17","67","11","28","$20.76 hourly, $43,190 annual","https://www.onetonline.org/link/details/19-4061.00","19-4061.00 - Social Science Research Assistants"
"1102","28","50","22","89","45","11","$37.03 hourly, $77,020 annual","https://www.onetonline.org/link/details/19-3099.01","19-3099.01 - Transportation Planners"
"1103","72","28","11","100","11","61","$38.34 hourly, $79,750 annual","https://www.onetonline.org/link/details/19-3041.00","19-3041.00 - Sociologists"
"1104","17","28","72","72","72","17","$29.72 hourly, $61,810 annual","https://www.onetonline.org/link/details/19-1031.01","19-1031.01 - Soil and Water Conservationists"
"1105","17","89","17","83","22","0","$38.70 hourly, $80,500 annual","https://www.onetonline.org/link/details/15-2041.00","15-2041.00 - Statisticians"
"1106","17","67","61","95","0","6","$26.19 hourly, $54,470 annual","https://www.onetonline.org/link/details/19-3022.00","19-3022.00 - Survey Researchers"
"1107","28","50","22","89","45","11","$37.03 hourly, $77,020 annual","https://www.onetonline.org/link/details/19-3099.01","19-3099.01 - Transportation Planners"
"1108","6","61","17","45","100","0","$28.93 hourly, $60,170 annual","https://www.onetonline.org/link/details/49-3011.00","49-3011.00 - Aircraft Mechanics and Service Technicians"
"1109","0","61","22","22","100","39","$10.78 hourly, $22,420 annual","https://www.onetonline.org/link/details/53-6031.00","53-6031.00 - Automotive and Watercraft Service Attendants"
"1110","11","22","22","11","100","0","$19.97 hourly, $41,540 annual","https://www.onetonline.org/link/details/49-3021.00","49-3021.00 - Automotive Body and Related Repairers"
"1111","0","39","33","0","100","11","$16.51 hourly, $34,340 annual","https://www.onetonline.org/link/details/49-3022.00","49-3022.00 - Automotive Glass Installers and Repairers"
"1112","0","33","33","45","100","6","$18.50 hourly, $38,470 annual","https://www.onetonline.org/link/details/49-3023.01","49-3023.01 - Automotive Master Mechanics"
"1113","0","33","33","45","100","6","$18.50 hourly, $38,470 annual","https://www.onetonline.org/link/details/49-3023.01","49-3023.01 - Automotive Master Mechanics"
"1114","0","33","17","39","100","0","$18.50 hourly, $38,470 annual","https://www.onetonline.org/link/details/49-3023.02","49-3023.02 - Automotive Specialty Technicians"
"1115","0","33","17","39","100","0","$18.50 hourly, $38,470 annual","https://www.onetonline.org/link/details/49-3023.02","49-3023.02 - Automotive Specialty Technicians"
"1116","6","56","22","56","100","0","$29.21 hourly, $60,760 annual","https://www.onetonline.org/link/details/49-2091.00","49-2091.00 - Avionics Technicians"
"1117","17","56","28","45","100","0","$13.28 hourly, $27,630 annual","https://www.onetonline.org/link/details/49-3091.00","49-3091.00 - Bicycle Repairers"
"1118","0","39","11","22","100","0","$21.72 hourly, $45,170 annual","https://www.onetonline.org/link/details/49-3031.00","49-3031.00 - Bus and Truck Mechanics and Diesel Engine Specialists"
"1119","0","39","17","6","95","6","$10.68 hourly, $22,220 annual","https://www.onetonline.org/link/details/53-7061.00","53-7061.00 - Cleaners of Vehicles and Equipment"
"1120","0","50","17","33","100","0","$28.50 hourly, $59,280 annual","https://www.onetonline.org/link/details/49-2093.00","49-2093.00 - Electrical and Electronics Installers and Repairers, Transportation Equipment"
"1121","17","56","17","67","100","0","$15.49 hourly, $32,220 annual","https://www.onetonline.org/link/details/49-2096.00","49-2096.00 - Electronic Equipment Installers and Repairers, Motor Vehicles"
"1122","0","33","11","28","100","0","$23.73 hourly, $49,370 annual","https://www.onetonline.org/link/details/49-3042.00","49-3042.00 - Mobile Heavy Equipment Mechanics, Except Engines"
"1123","0","45","11","33","100","0","$18.65 hourly, $38,780 annual","https://www.onetonline.org/link/details/49-3051.00","49-3051.00 - Motorboat Mechanics and Service Technicians"
"1124","6","28","17","22","100","0","$16.69 hourly, $34,720 annual","https://www.onetonline.org/link/details/49-3052.00","49-3052.00 - Motorcycle Mechanics"
"1125","0","28","6","28","100","0","$26.44 hourly, $55,000 annual","https://www.onetonline.org/link/details/49-3043.00","49-3043.00 - Rail Car Repairers"
"1126","0","22","11","6","100","0","$25.95 hourly, $53,970 annual","https://www.onetonline.org/link/details/47-4061.00","47-4061.00 - Rail-Track Laying and Maintenance Equipment Operators"
"1127","6","50","22","61","100","6","$17.51 hourly, $36,430 annual","https://www.onetonline.org/link/details/49-3092.00","49-3092.00 - Recreational Vehicle Service Technicians"
"1128","0","39","11","17","100","0","$31.42 hourly, $65,350 annual","https://www.onetonline.org/link/details/49-9097.00","49-9097.00 - Signal and Track Switch Repairers"
"1129","0","50","17","33","100","17","$12.04 hourly, $25,040 annual","https://www.onetonline.org/link/details/49-3093.00","49-3093.00 - Tire Repairers and Changers"
"1130","0","95","50","11","50","33","$18.24 hourly, $37,940 annual","https://www.onetonline.org/link/details/43-5032.00","43-5032.00 - Dispatchers, Except Police, Fire, and Ambulance"
"1131","6","78","100","22","22","39","$35.66 hourly, $74,170 annual","https://www.onetonline.org/link/details/13-1081.00","13-1081.00 - Logisticians"
"1132","6","83","56","39","28","6","$35.66 hourly, $74,170 annual","https://www.onetonline.org/link/details/13-1081.02","13-1081.02 - Logistics Analysts"
"1133","22","72","39","100","56","0","$35.66 hourly, $74,170 annual","https://www.onetonline.org/link/details/13-1081.01","13-1081.01 - Logistics Engineers"
"1134","6","72","100","17","33","6","$42.88 hourly, $89,190 annual","https://www.onetonline.org/link/details/11-3071.03","11-3071.03 - Logistics Managers"
"1135","0","67","100","0","39","22","$42.88 hourly, $89,190 annual","https://www.onetonline.org/link/details/11-3071.02","11-3071.02 - Storage and Distribution Managers"
"1136","11","72","100","17","28","17","$42.88 hourly, $89,190 annual","https://www.onetonline.org/link/details/11-3071.01","11-3071.01 - Transportation Managers"
"1137","11","72","100","17","28","17","$42.88 hourly, $89,190 annual","https://www.onetonline.org/link/details/11-3071.01","11-3071.01 - Transportation Managers"
"1138","0","67","100","0","39","22","$42.88 hourly, $89,190 annual","https://www.onetonline.org/link/details/11-3071.02","11-3071.02 - Storage and Distribution Managers"
"1139","6","72","100","17","33","6","$42.88 hourly, $89,190 annual","https://www.onetonline.org/link/details/11-3071.03","11-3071.03 - Logistics Managers"
"1140","6","100","72","17","28","50","$17.38 hourly, $36,150 annual","https://www.onetonline.org/link/details/43-3021.01","43-3021.01 - Statement Clerks"
"1141","0","100","67","22","33","22","$17.38 hourly, $36,150 annual","https://www.onetonline.org/link/details/43-3021.02","43-3021.02 - Billing, Cost, and Rate Clerks"
"1142","0","100","67","22","33","22","$17.38 hourly, $36,150 annual","https://www.onetonline.org/link/details/43-3021.02","43-3021.02 - Billing, Cost, and Rate Clerks"
"1143","0","89","78","11","45","22","$20.15 hourly, $41,920 annual","https://www.onetonline.org/link/details/43-5011.00","43-5011.00 - Cargo and Freight Agents"
"1144","6","95","61","33","28","22","$20.15 hourly, $41,920 annual","https://www.onetonline.org/link/details/43-5011.01","43-5011.01 - Freight Forwarders"
"1145","0","78","39","0","95","28","$10.45 hourly, $21,730 annual","https://www.onetonline.org/link/details/53-6021.00","53-6021.00 - Parking Lot Attendants"
"1146","6","100","72","17","28","50","$17.38 hourly, $36,150 annual","https://www.onetonline.org/link/details/43-3021.01","43-3021.01 - Statement Clerks"
"1147","6","45","100","28","78","17","$22.77 hourly, $47,360 annual","https://www.onetonline.org/link/details/53-1011.00","53-1011.00 - Aircraft Cargo Handling Supervisors"
"1148","6","72","33","56","100","11","$127,820 annual","https://www.onetonline.org/link/details/53-2011.00","53-2011.00 - Airline Pilots, Copilots, and Flight Engineers"
"1149","6","33","39","11","100","78","$11.46 hourly, $23,850 annual","https://www.onetonline.org/link/details/53-3011.00","53-3011.00 - Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
"1150","0","56","45","11","95","6","$23.60 hourly, $49,090 annual","https://www.onetonline.org/link/details/53-6011.00","53-6011.00 - Bridge and Lock Tenders"
"1151","0","67","39","11","100","39","$14.50 hourly, $30,150 annual","https://www.onetonline.org/link/details/53-3022.00","53-3022.00 - Bus Drivers, School or Special Client"
"1152","0","22","33","0","100","45","$19.13 hourly, $39,790 annual","https://www.onetonline.org/link/details/53-3021.00","53-3021.00 - Bus Drivers, Transit and Intercity"
"1153","0","45","95","22","83","22","$34.94 hourly, $72,680 annual","https://www.onetonline.org/link/details/53-5021.01","53-5021.01 - Ship and Boat Captains"
"1154","0","72","95","33","83","17","$34.94 hourly, $72,680 annual","https://www.onetonline.org/link/details/53-5021.02","53-5021.02 - Mates- Ship, Boat, and Barge"
"1155","0","56","56","56","100","17","$34.94 hourly, $72,680 annual","https://www.onetonline.org/link/details/53-5021.03","53-5021.03 - Pilots, Ship"
"1156","0","45","56","56","95","22","$77,200 annual","https://www.onetonline.org/link/details/53-2012.00","53-2012.00 - Commercial Pilots"
"1157","0","39","33","0","100","11","$13.54 hourly, $28,170 annual","https://www.onetonline.org/link/details/43-5021.00","43-5021.00 - Couriers and Messengers"
"1158","0","56","100","6","61","22","$22.71 hourly, $47,230 annual","https://www.onetonline.org/link/details/53-1021.00","53-1021.00 - First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
"1159","0","78","100","11","61","17","$27.54 hourly, $57,270 annual","https://www.onetonline.org/link/details/53-1031.00","53-1031.00 - First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators"
"1160","22","61","83","6","39","72","$48,500 annual","https://www.onetonline.org/link/details/53-2031.00","53-2031.00 - Flight Attendants"
"1161","0","33","17","6","100","0","$29.07 hourly, $60,470 annual","https://www.onetonline.org/link/details/53-7071.00","53-7071.00 - Gas Compressor and Gas Pumping Station Operators"
"1162","0","61","17","33","100","0","$19.87 hourly, $41,340 annual","https://www.onetonline.org/link/details/53-3032.00","53-3032.00 - Heavy and Tractor-Trailer Truck Drivers"
"1163","0","61","11","33","100","0","$15.61 hourly, $32,460 annual","https://www.onetonline.org/link/details/53-7051.00","53-7051.00 - Industrial Truck and Tractor Operators"
"1164","0","22","11","0","100","0","$12.49 hourly, $25,980 annual","https://www.onetonline.org/link/details/53-7062.00","53-7062.00 - Laborers and Freight, Stock, and Material Movers, Hand"
"1165","0","72","33","28","100","0","$14.70 hourly, $30,580 annual","https://www.onetonline.org/link/details/53-3033.00","53-3033.00 - Light Truck or Delivery Services Drivers"
"1166","6","61","22","22","100","11","$27.73 hourly, $57,670 annual","https://www.onetonline.org/link/details/53-4011.00","53-4011.00 - Locomotive Engineers"
"1167","0","72","22","33","95","6","$27.99 hourly, $58,230 annual","https://www.onetonline.org/link/details/53-4012.00","53-4012.00 - Locomotive Firers"
"1168","0","72","95","33","83","17","$34.94 hourly, $72,680 annual","https://www.onetonline.org/link/details/53-5021.02","53-5021.02 - Mates- Ship, Boat, and Barge"
"1169","0","22","11","6","100","0","$27.14 hourly, $56,450 annual","https://www.onetonline.org/link/details/53-7111.00","53-7111.00 - Mine Shuttle Car Operators"
"1170","0","61","61","33","100","11","$19.33 hourly, $40,210 annual","https://www.onetonline.org/link/details/53-5022.00","53-5022.00 - Motorboat Operators"
"1171","0","28","17","0","95","0","$10.64 hourly, $22,130 annual","https://www.onetonline.org/link/details/53-7064.00","53-7064.00 - Packers and Packagers, Hand"
"1172","0","56","56","56","100","17","$34.94 hourly, $72,680 annual","https://www.onetonline.org/link/details/53-5021.03","53-5021.03 - Pilots, Ship"
"1173","0","61","17","50","100","6","$20.42 hourly, $42,470 annual","https://www.onetonline.org/link/details/53-7072.00","53-7072.00 - Pump Operators, Except Wellhead Pumpers"
"1174","0","56","39","45","100","11","$24.27 hourly, $50,470 annual","https://www.onetonline.org/link/details/53-4013.00","53-4013.00 - Rail Yard Engineers, Dinkey Operators, and Hostlers"
